|index|metroId|metropolitanAreas|latitude|longitude|CDD|URB_AREA|URB_AREA_CORE|FRAGMENTATION|POP_DEN|PWM_EX_CORE|T_Y0_14_SH_NAT|T_Y15_64_SH_NAT|T_Y65_MAX_SH_NAT|CONSTR_RAT|TREECOVER_SHARE_CORE|CITY_REL_ROADS|CITY_REL_WATER|CITY_EVAPOTRANS
276|276|JPN16|Utsunomiya|36.554967700000006|139.88287759999997|112.0|251.0|120.0|1.2|503.0|13.3|0.8|0.7|0.6|0.14085297418630752|19.2|1.5448888888888888|0.007225002815555555|1.1244444444444444
277|277|JPN17|Kanazawa|36.5780499|136.6480247|110.0|188.0|122.0|1.2|439.0|13.5|0.6|0.6|0.5|0.1203585147247119|56.1|1.354161865569273|0.006333027159314129|0.9856241426611798
278|278|JPN18|Oita|33.1819875|131.42702169999998|153.0|117.0|100.0|0.8|388.0|14.6|0.6|0.6|0.6|0.06087408949011446|45.5|1.666260631001372|0.00779262368770919|1.2127846364883403
279|279|JPN19|Kagoshima|31.521587|130.5474077|298.0|135.0|101.0|0.4|711.0|17.4|0.6|0.6|0.5|0.13043478260869565|48.3|0.8972839506172839|0.004196340019135802|0.6530864197530863
280|280|JPN20|Himeji|34.8153529|134.6854793|149.0|243.0|168.0|1.0|616.0|14.4|0.6|0.6|0.5|0.20385906040268456|47.9|1.0333936899862826|0.0048328862829080926|0.752153635116598
281|281|JPN21|Mito|36.3657792|140.47139330000002|159.0|207.0|115.0|1.2|536.0|12.7|0.6|0.6|0.5|0.15310650887573965|7.3|1.1721042524005487|0.0054815958510836755|0.8531138545953361
282|282|JPN22|Shizuoka|34.979149|138.38298999999998|77.0|140.0|140.0|0.1|508.0|12.6|0.6|0.6|0.6|0.0989399293286219|84.0|1.2267215363511659|0.005737025243552811|0.8928669410150891
283|283|JPN23|Toyohashi|34.769123|137.39146100000002|140.0|311.0|212.0|0.6|609.0|13.2|0.6|0.5|0.5|0.278673835125448|21.2|0.9675061728395061|0.004524749238024691|0.7041975308641975
284|284|JPN24|Nagasaki|33.1154683|129.78743390000002|237.0|100.0|63.0|0.6|817.0|17.4|0.5|0.5|0.5|0.125|55.1|0.6935528120713306|0.003243547840877915|0.5048010973936901
285|285|JPN25|Matsuyama|33.83951879999999|132.7653521|103.0|145.0|140.0|0.8|671.0|13.2|0.5|0.5|0.5|0.15104166666666666|62.6|0.8322633744855967|0.0038922574090534978|0.6057613168724281
286|286|JPN26|Toyama|36.6957569|137.21362150000002|68.0|201.0|130.0|1.0|307.0|13.0|0.5|0.5|0.5|0.10249872514023457|67.2|1.7000713305898492|0.00795074664495199|1.2373936899862827
287|287|JPN27|Kofu|35.6652481|138.5710441|15.0|171.0|81.0|1.8|357.0|13.5|0.5|0.5|0.5|0.10178571428571428|55.0|1.4564609053497943|0.006811450465843622|1.0600823045267491
288|288|JPN28|Takamatsu|34.342559200000004|134.0465338|253.0|222.0|133.0|0.8|726.0|13.9|0.5|0.5|0.5|0.2727272727272727|37.4|0.7056899862825788|0.0033003099280932784|0.5136351165980796
289|289|JPN29|Nagano|36.1143945|138.0319015|14.0|115.0|77.0|1.5|364.0|13.3|0.5|0.5|0.5|0.07098765432098765|66.3|1.4044444444444444|0.006568184377777777|1.0222222222222221
290|290|JPN30|Tokushima|34.069830700000004|134.55503530000001|143.0|282.0|108.0|2.4|515.0|13.5|0.4|0.5|0.5|0.24845814977973568|24.2|0.9839780521262004|0.0046017834992455415|0.7161865569272977
291|291|JPN31|Numazu|35.094699|138.866742|80.0|123.0|104.0|1.4|599.0|13.0|0.5|0.4|0.4|0.12974683544303797|56.2|0.8218600823045268|0.003843604191440329|0.5981893004115226
292|292|JPN32|Fukui|35.9263502|136.60681269999998|64.0|189.0|75.0|1.4|243.0|13.8|0.5|0.4|0.4|0.08125537403267412|62.6|2.0165048010973936|0.009430615347352537|1.4677091906721536
293|293|JPN33|Wakayama|34.234617|135.17821809999998|174.0|156.0|113.0|0.9|798.0|13.7|0.4|0.4|0.5|0.22065063649222066|30.4|0.6129272976680384|0.0028664854043758572|0.4461179698216735
294|294|JPN34|Koriyama|37.404937|140.333381|66.0|90.0|62.0|1.4|291.0|12.2|0.4|0.4|0.4|0.05084745762711865|49.8|1.534485596707819|0.007176349597942387|1.1168724279835391
295|295|JPN35|Kochi|9.931308|76.2674136|54.0|151.0|71.0|1.5|288.0|14.1|0.4|0.4|0.4|0.08337934842628382|57.0|1.5700301783264747|0.00734258142478738|1.1427434842249657
296|296|JPN36|Miyazaki|31.907633399999998|131.4204022|159.0|159.0|108.0|1.2|357.0|15.9|0.4|0.4|0.4|0.11212976022566996|50.7|1.2293223593964335|0.005749188547956104|0.8947599451303155
297|297|JPN37|Morioka|39.7021331|141.1545397|20.0|84.0|53.0|1.7|130.0|10.6|0.3|0.3|0.3|0.026160074743070694|75.7|2.7837475994513032|0.01301879014632373|2.0261454046639233
298|298|JPN38|Fujieda|34.8674167|138.2577222|104.0|191.0|117.0|1.1|659.0|13.5|0.4|0.4|0.4|0.26750700280112044|48.9|0.6189958847736626|0.002894866447983539|0.45053497942386833
299|299|JPN39|Fukushima|37.754540000000006|140.4592144|52.0|77.0|52.0|1.3|280.0|12.0|0.3|0.3|0.4|0.048458149779735685|66.1|1.3775692729766804|0.006442496898943758|1.0026611796982168
300|300|JPN40|Matsumoto|36.238204700000004|137.96871409999997|7.0|106.0|57.0|1.8|232.0|12.8|0.4|0.3|0.3|0.05659369994660972|78.6|1.623780521262003|0.007593956382455418|1.1818655692729767
301|301|JPN41|Yamagata|38.255339299999996|140.3400205|35.0|93.0|52.0|1.6|378.0|11.3|0.3|0.3|0.3|0.08274021352313167|60.5|0.9744417009602194|0.00455718471643347|0.7092455418381344
302|302|JPN42|Kurume|33.3196648|130.5081592|176.0|108.0|71.0|1.2|942.0|16.2|0.4|0.3|0.3|0.24161073825503357|18.2|0.38752263374485596|0.001812332356090535|0.2820576131687243
303|303|JPN43|Akita|39.689880200000005|140.342608|44.0|88.0|64.0|1.5|263.0|11.2|0.3|0.3|0.3|0.056810845706907684|70.6|1.342891632373114|0.006280319506899863|0.9774211248285323
304|304|JPN44|Asahikawa|43.7627501|142.3579263|5.0|99.0|79.0|2.0|165.0|11.4|0.3|0.3|0.3|0.04087530966143683|59.9|2.0997311385459536|0.009819841088257888|1.5282853223593964
305|305|JPN45|Kusatsu|35.0179088|135.96046|188.0|99.0|67.0|1.3|1160.0|13.5|0.4|0.3|0.2|0.3018292682926829|11.8|0.28435665294924556|0.001329854614759945|0.2069684499314129
306|306|JPN46|Fuji|35.362799|138.730781|103.0|109.0|103.0|0.7|482.0|13.0|0.3|0.3|0.3|0.13053892215568863|60.4|0.7238957475994514|0.0033854530589163237|0.5268861454046639
307|307|JPN47|Isesaki|36.3111734|139.19680830000001|141.0|139.0|139.0|0.8|615.0|13.2|0.3|0.3|0.3|0.22275641025641027|59.0|0.5409711934156378|0.0025299673158847734|0.3937448559670782
308|308|JPN48|Hakodate|41.768793|140.72900800000002|8.0|73.0|50.0|0.9|272.0|10.5|0.2|0.3|0.3|0.05645784996133024|79.3|1.120954732510288|0.00524238419781893|0.8158847736625514
309|309|JPN49|Hachinohe|40.5122388|141.4882959|41.0|93.0|63.0|1.8|303.0|10.5|0.3|0.3|0.3|0.08408679927667269|37.8|0.9588367626886145|0.004484204890013717|0.6978875171467764
310|310|JPN50|Hitachi|36.5991225|140.65046040000001|111.0|84.0|46.0|1.2|332.0|12.4|0.2|0.3|0.3|0.08571428571428572|59.5|0.84960219478738|0.003973346105075446|0.6183813443072702
311|311|JPN51|Aomori|40.886943|140.59012099999998|22.0|71.0|64.0|1.2|237.0|10.8|0.2|0.3|0.3|0.05243722304283604|74.1|1.1738381344307272|0.005489704720685871|0.8543758573388204
312|312|JPN52|Shimonoseki|33.9577116|130.94154550000002|151.0|64.0|64.0|0.4|387.0|11.4|0.2|0.2|0.3|0.08913649025069638|59.2|0.6224636488340192|0.0029110841871879283|0.45305898491083674
313|313|JPN53|Obihiro|42.923809000000006|143.1966324|10.0|68.0|40.0|1.9|112.0|11.7|0.2|0.2|0.2|0.02867988190636862|40.1|2.0555171467764057|0.00961306491340192|1.4961042524005486
314|314|JPN54|Shunan|34.0550595|131.8064092|92.0|68.0|56.0|1.2|309.0|12.6|0.2|0.2|0.2|0.08095238095238096|76.3|0.7282304526748972|0.003405725232921811|0.5300411522633746
315|315|KOR01|Seoul|37.5666791|126.97829140000002|77.0|1306.0|1031.0|0.3|3565.0|28.3|47.1|48.1|40.7|0.19518756538633986|28.7|||
316|316|KOR02|Gimhae|35.23109470000001|128.8908228|78.0|349.0|304.0|0.4|1817.0|25.5|8.3|9.0|9.4|0.1392657621707901|38.4|||
317|317|KOR03|Dalseong|35.7753|128.4312|67.0|138.0|138.0|0.3|2826.0|28.5|4.7|5.0|4.8|0.1564625850340136|42.2|||
318|318|KOR04|Gwangsan|35.1396428|126.7938232|110.0|95.0|86.0|0.4|912.0|27.3|3.5|3.1|3.0|0.05453501722158439|24.6|||
319|319|KOR05|Seo|41.6546531|-0.8756608676918259|72.0|77.0|77.0|0.3|2833.0|27.5|3.3|3.1|2.5|0.1423290203327172|41.1|||
320|320|KOR06|Seongsan|34.924663|127.5459034|94.0|101.0|71.0|0.5|969.0|28.2|2.3|2.3|1.9|0.0855207451312447|37.1|||
321|321|KOR07|Ulsan|35.5391697|129.3119136|66.0|80.0|80.0|0.4|3069.0|25.4|2.0|2.0|1.2|0.25806451612903225|26.0|||
322|322|KOR08|Heungdeok|36.6414|127.4315|60.0|60.0|57.0|0.6|846.0|29.7|1.9|1.7|1.4|0.05865102639296188|29.2|||
323|323|KOR09|Deokjin|35.8294|127.1342|67.0|46.0|37.0|0.4|722.0|33.1|1.6|1.4|1.5|0.04470359572400389|21.2|||
324|324|KOR10|Sebuk|39.085262|38.532866999999996|77.0|47.0|47.0|0.3|940.0|29.6|1.4|1.2|0.8|0.07378335949764521|34.3|||
325|325|KOR11|Gyeongsan|35.825122|128.741329|52.0|27.0|27.0||1408.0|27.8||||0.06553398058252427|34.1|||
326|326|KOR12|Pohan|49.82066705|15.252681246984386|70.0|64.0|64.0|0.4|456.0|29.1|1.0|1.0|1.0|0.056189640035118525|53.5|||
327|327|KOR13|Gumi|36.1195513|128.3444692|65.0|47.0|32.0|0.4|507.0|28.0|1.3|1.1|0.7|0.04396632366697849|30.6|||
328|328|KOR14|Jeju|33.3939924|126.56266529999999|70.0|25.0|25.0|0.2|447.0|23.9|1.1|0.9|0.9|0.024875621890547265|19.1|||
329|329|KOR15|Jinju|35.1803459|128.1079953|72.0|21.0|21.0|0.3|476.0|28.2|0.7|0.7|0.7|0.029411764705882353|28.8|||
330|330|KOR16|Wonju|37.342099600000005|127.9197603|47.0|21.0|21.0|0.3|374.0|33.4|0.7|0.6|0.6|0.024|63.7|||
331|331|KOR17|Iksan|35.9479291|126.95780249999999|111.0|26.0|26.0|0.3|596.0|32.3|0.6|0.6|0.7|0.050980392156862744|5.6|||
332|332|KOR18|Chuncheon|37.8810569|127.72976409999998|30.0|25.0|25.0|0.4|247.0|29.1|0.5|0.5|0.6|0.022381378692927483|75.4|||
333|333|KOR19|Gunsan|35.9679984|126.73690359999999|109.0|33.0|33.0|0.4|698.0|30.5|0.6|0.5|0.6|0.0829145728643216|4.3|||
334|334|KOR20|Suncheon|34.950545700000006|127.48729920000001|129.0|19.0|19.0|0.4|303.0|28.9|0.6|0.5|0.6|0.020787746170678335|54.8|||
335|335|LT001|Vilnius|54.6870458|25.2829111|33.0|44.0|44.0|3.0|1733.0|15.6|25.0|24.2|19.7|0.11|43.8|||
336|336|LT002|Kaunas|54.898213899999995|23.904481699999998|37.0|50.0|50.0|2.8|2498.0|14.9|13.3|13.2|13.4|0.3184713375796178|17.9|||
337|337|LU001|Luxembourg|49.8158683|6.1296751|2.0|213.0|23.0|19.2|213.0|10.6|99.7|100.4|100.7|0.08217592592592593|28.4|214.4|0.26388474912|1.1998933333333333
338|338|LV001|Riga|56.949397700000006|24.1051846|21.0|115.0|79.0|5.9|153.0|23.0|47.2|47.0|46.3|0.018751019077123756|30.8|10.656939442744402|0.18462864675359153|2.3284459494282492
339|339|MEX01|Mexico City|19.4326296|-99.1331785|0.0|1408.0|1359.0|0.3|4304.0|25.2|13.9|17.6|17.9|0.3052243659223932|22.8|0.043497152704544864|0.0033349675422296356|2.483566396255047
340|340|MEX02|Guadalajara|20.6720375|-103.3383962|156.0|536.0|424.0|0.2|1423.0|20.6|4.0|4.1|3.5|0.15658778848962898|30.0|0.03227633941202191|0.002474657250607423|1.8428891771907712
341|341|MEX03|Monterrey|25.680201899999997|-100.31525859999999|659.0|479.0|439.0|0.4|627.0|23.6|3.6|3.9|3.3|0.06602343211578222|34.1|0.06840924406491936|0.005245000979595926|3.905977499421281
342|342|MEX04|Puebla|18.833333|-98.0|26.0|301.0|258.0|1.2|1136.0|23.3|2.1|2.2|1.9|0.13161346742457367|7.0|0.021564705882352937|0.0016533862495294116|1.2312847058823526
343|343|MEX05|Toluca|19.292545|-99.6569007|0.0|212.0|149.0|0.7|825.0|20.9|1.8|1.9|1.4|0.08027262400605831|30.5|0.024902662105506825|0.0019093104875413977|1.4218727189485323
344|344|MEX06|Tijuana|32.501018800000004|-116.9646629|146.0|223.0|223.0|0.1|1320.0|17.1|1.4|1.4|0.9|0.17998385794995964|0.2|0.011682846781038606|0.0008957348330419507|0.6670580457316287
345|345|MEX07|Leon|42.63414505|-5.971415104539983|17.0|140.0|140.0|0.1|1265.0|22.9|1.4|1.3|0.9|0.11400651465798045|16.9|0.011579124977494276|0.000887782384968132|0.661135819336917
346|346|MEX08|Queretaro|20.854257500000003|-99.84756|13.0|272.0|171.0|0.7|246.0|23.2|1.2|1.3|1.0|0.0451527224435591|27.8|0.056801831322822086|0.004355049745153116|3.243226527431261
347|347|MEX09|Merida|38.917466499999996|-6.3443977|1461.0|277.0|208.0|3.8|110.0|20.9|1.1|1.2|1.3|0.021396570369226015|53.8|0.12207113351680855|0.009359308433059802|6.969922082358084
348|348|MEX10|Juarez|19.29348285|-100.46459243844755|864.0|183.0|183.0|0.1|390.0|19.4|1.2|1.2|0.8|0.05143338954468803|0.0|0.03354928881915687|0.0025722554769679264|1.9155710465804159
349|349|MEX11|San Luis Potosi|22.5000001|-100.49491450000001|16.0|142.0|129.0|0.7|171.0|25.0|1.1|1.1|1.0|0.018664563617245004|7.0|0.07173777103320558|0.00550020226778302|4.09602712826976
350|350|MEX12|Torreon|25.542698|-103.410512|648.0|84.0|84.0|0.3|275.0|20.9|1.0|1.0|0.9|0.01957585644371941|5.9|0.0404609326371563|0.0031021776986142136|2.310206678155302
351|351|MEX13|Mexicali|32.624862199999995|-115.448325|1541.0|28.0|28.0|0.1|63.0|31.3|0.8|0.9|0.8|0.0017833259028087382|0.5|0.14804873067722932|0.011351035200638957|8.453170602124539
352|352|MEX14|Cuernavaca|18.921827399999998|-99.2342282|277.0|143.0|123.0|0.8|822.0|21.2|0.7|0.8|0.9|0.11956521739130435|30.4|0.011277388821728952|0.0008646479905715682|0.6439075243704827
353|353|MEX15|Villahermosa|18.0018152|-92.93304014837508|1267.0|102.0|81.0|0.4|290.0|23.6|0.7|0.8|0.6|0.031549644293226105|24.9|0.030484780987165304|0.0023372967838778264|1.7405961758275674
354|354|MEX16|Culiacan|24.7978965|-107.393395|1344.0|55.0|55.0|0.1|143.0|17.8|0.7|0.8|0.7|0.008684667614084951|46.5|0.05971547107693099|0.004578441241044935|3.409587250700892
355|355|MEX17|Morelia|19.7027116|-101.19238179999999|1.0|98.0|81.0|0.5|451.0|20.5|0.7|0.8|0.7|0.0482520925652388|46.7|0.019150816636230354|0.0014683110943569022|1.0934583461508782
356|356|MEX18|Chihuahua|28.500000099999998|-106.0000001|423.0|87.0|87.0|0.1|103.0|21.4|0.7|0.8|0.7|0.010342368045649072|16.2|0.07931889194680933|0.006081453926996682|4.528888039301422
357|357|MEX19|Veracruz|19.333333|-96.666667|950.0|131.0|104.0|0.7|596.0|22.6|0.6|0.8|0.9|0.08984910836762688|6.7|0.013747853597057536|0.0010540608446934336|0.7849641894081637
358|358|MEX20|Hermosillo|29.094829100000002|-110.969219|1763.0|84.0|84.0|0.1|50.0|20.5|0.7|0.7|0.6|0.004936530324400564|0.2|0.16044820082821057|0.012301714220372746|9.161145848401448
359|359|MEX21|Aguascalientes|22.0000001|-102.5000001|38.0|99.0|99.0|0.1|739.0|22.0|0.7|0.7|0.6|0.08361486486486487|0.2|0.011164237763316957|0.0008559725926728568|0.6374469137580698
360|360|MEX22|Acapulco de Juarez|16.868049499999998|-99.8940182|1493.0|104.0|104.0|0.1|469.0|17.6|0.7|0.7|0.6|0.059873344847438115|51.3|0.01637861570513645|0.0012557638458384733|0.9351733861467629
361|361|MEX23|Tampico|22.2329889|-97.8614802|1154.0|95.0|95.0|0.5|385.0|21.7|0.6|0.7|0.8|0.04472693032015066|8.7|0.020027737338923327|0.0015355454280719157|1.143528078397078
362|362|MEX24|Oaxaca de Juarez|17.0604663|-96.7253575|13.0|67.0|44.0|6.5|378.0|22.0|0.6|0.7|0.7|0.03127917833800187|20.8|0.020197463926541318|0.0015485585249199825|1.1532189943156972
363|363|MEX25|Reynosa|26.070401800000003|-98.2963932|1350.0|149.0|123.0|0.3|158.0|21.6|0.7|0.6|0.4|0.03136842105263158|0.1|0.04478896062141515|0.0034340116682399237|2.557325034080094
364|364|MEX26|Xalapa|19.5408338|-96.9146374|192.0|87.0|50.0|1.5|570.0|22.0|0.6|0.7|0.7|0.06313497822931785|60.4|0.01299351320764423|0.0009962248587020244|0.7418934519920779
365|365|MEX27|Saltillo|25.423042499999998|-100.9927509|97.0|86.0|86.0|0.1|139.0|21.7|0.7|0.7|0.5|0.015237420269312544|19.1|0.05321871447310887|0.004080328811693922|3.038640524704853
366|366|MEX28|Benito Juarez|19.3717897|-99.1579191|1618.0|42.0|42.0|0.1|342.0|19.9|0.6|0.6|0.3|0.019820670127418595|83.9|0.019980591064584993|0.0015319306789474524|1.1408361573085726
367|367|MEX29|Celaya|20.5218445|-100.81396090000001|14.0|104.0|80.0|0.5|542.0|22.8|0.5|0.5|0.4|0.08843537414965986|18.8|0.011088803724375625|0.0008501889940737159|0.6331398400164613
368|368|MEX30|Durango|24.833333|-104.833333|20.0|36.0|36.0|0.2|68.0|20.1|0.5|0.5|0.5|0.0038597619813444837|49.3|0.08794666015072404|0.006742953016773426|5.021509598497903
369|369|MEX31|Tuxtla Gutierrez|16.753801|-93.115959|340.0|77.0|77.0|0.2|1789.0|27.1|0.5|0.5|0.4|0.228486646884273|40.7|0.0031776588904035598|0.00024363409098881146|0.18143548136526144
370|370|MEX32|Pachuca de Soto|20.1165413|-98.7413535|1.0|106.0|65.0|1.7|366.0|23.9|0.5|0.5|0.4|0.066126013724267|5.6|0.015115095552869157|0.0011588885693028627|0.8630299009748192
371|371|MEX33|Irapuato|20.675876100000004|-101.3521052|39.0|71.0|69.0|0.3|633.0|23.2|0.5|0.5|0.4|0.07751091703056769|6.5|0.008637197458782376|0.0006622220396016358|0.4931599434141824
372|372|MEX34|Ahome|25.9240491|-109.20753958902344|1691.0|50.0|43.0|0.4|67.0|17.6|0.4|0.5|0.5|0.006098304671301378|8.8|0.07731046065999639|0.005927465614294555|4.414212200931093
373|373|MEX35|Matamoros|25.852097699999998|-97.5017951|1278.0|79.0|79.0|0.2|111.0|22.2|0.4|0.4|0.3|0.016978293574038256|0.0|0.04387432289925152|0.0033638855352253407|2.5051017649630904
374|374|MEX36|Ensenada|31.8658887|-116.6029835|640.0|101.0|101.0|0.2|9.0|19.0|0.4|0.4|0.4|0.0018948632321488875|7.1|0.5025981429563517|0.0385346715664262|28.696955571902567
375|375|MEX37|Poza Rica de Hidalgo|20.53765745|-97.44512479987276|865.0|94.0|30.0|0.8|205.0|22.6|0.4|0.4|0.5|0.03716884143930407|8.7|0.023846585560328197|0.001828340107153425|1.3615736865660124
376|376|MEX38|Tepic|21.504344600000003|-104.894676|697.0|42.0|35.0|0.4|215.0|17.0|0.4|0.4|0.3|0.01953488372093023|77.0|0.02027289796548265|0.0015543421235191235|1.1575260680573058
377|377|MEX39|Orizaba|18.849722|-97.103611|8.0|39.0|24.0|3.1|583.0|22.4|0.4|0.4|0.5|0.047044632086851626|70.0|0.007816852285295403|0.0005993254048359783|0.4463205164741891
378|378|MEX40|Mazatlan|23.231305300000002|-106.41531440000001|1024.0|32.0|32.0|0.2|191.0|17.9|0.4|0.4|0.4|0.012578616352201259|62.6|0.02398802438334319|0.0018391843545268142|1.3696494498315284
379|379|MEX41|Cajeme|27.71198065|-109.90220753592821|1696.0|25.0|25.0|0.2|89.0|18.8|0.3|0.4|0.4|0.005107252298263534|57.7|0.04615620257722678|0.0035388393928493535|2.6353907456467502
380|380|MEX42|Nuevo Laredo|27.4761506|-99.51859920000001|1430.0|59.0|59.0|0.3|324.0|21.3|0.4|0.3|0.3|0.04800650935720097|0.5|0.011588554232361943|0.0008885053347930246|0.6616742035546181
381|381|MEX43|Guadalupe|16.230510250000002|-61.687126021388465|13.0|36.0|30.0|2.0|111.0|20.5|0.3|0.3|0.2|0.00989282769991756|0.0|0.034313058463437844|0.0026308144127842282|1.959180168214203
382|382|MEX44|Coatzacoalcos|18.139678699999997|-94.45017309999999|1107.0|58.0|55.0|0.8|452.0|22.9|0.3|0.3|0.3|0.07388535031847134|34.8|0.007401965071118084|0.0005675156125407032|0.4226316108953419
383|383|MEX45|Tapachula|14.92746|-92.32231220283006|1521.0|38.0|38.0|0.3|354.0|24.8|0.3|0.3|0.3|0.038539553752535496|55.9|0.00929724529951902|0.000712828527344119|0.5308468386532574
384|384|MEX46|Victoria|-36.5986096|144.6780052|440.0|34.0|34.0|0.3|233.0|25.6|0.3|0.3|0.3|0.02312925170068027|59.7|0.013861004655469533|0.0010627362425921448|0.7914248000205766
385|385|MEX47|Tlaxcala|19.416667|-98.166667|0.0|50.0|35.0|3.5|978.0|23.6|0.3|0.3|0.3|0.14367816091954022|11.6|0.0032813806939478896|0.00025158653906263024|0.18735770775997324
386|386|MEX48|Cordoba|37.884581299999994|-4.7760138|14.0|37.0|30.0|1.4|797.0|23.8|0.3|0.3|0.3|0.08447488584474885|67.5|0.0041300136320378605|0.0003166520233029656|0.23581228735306975
387|387|MEX49|Uruapan|19.40604335|-102.03429004621863|145.0|23.0|23.0|0.3|326.0|19.2|0.3|0.3|0.3|0.022593320235756387|75.6|0.009598981455284344|0.0007359629217406827|0.5480751336196918
388|388|MEX50|Tehuacan|18.46580115|-97.39783479972401|10.0|33.0|31.0|1.4|378.0|22.3|0.3|0.3|0.2|0.03556034482758621|18.3|0.008750348517194372|0.0006708974375003473|0.4996205540265953
389|389|MEX51|Minatitlan|17.7052686|-94.38617333390415|1023.0|35.0|32.0|1.5|129.0|22.7|0.3|0.3|0.3|0.013318112633181126|21.4|0.02478008179222716|0.0018999121398177938|1.4148737241184184
390|390|MEX52|Cuautla|20.20360935|-104.48582666610042|350.0|57.0|31.0|0.9|498.0|21.8|0.3|0.3|0.3|0.0871559633027523|10.1|0.006166732683453792|0.0004728091854797706|0.3521032783765014
391|391|MEX53|Chilpancingo de los Bravo|17.391974800000003|-99.74286292973129|469.0|36.0|26.0|0.9|82.0|17.2|0.3|0.3|0.2|0.009081735620585268|80.9|0.037377566295429404|0.0028657731058743282|2.134155038967051
392|392|MEX54|Monclova|26.899998800000002|-101.4171173|1034.0|57.0|57.0|0.6|182.0|22.7|0.3|0.3|0.2|0.033216783216783216|8.7|0.016180601352915457|0.0012405818995157283|0.9238673175750405
393|393|MEX55|Los Cabos|23.271848050000006|-109.6897684130629|832.0|18.0|18.0|0.4|72.0|14.6|0.2|0.2|0.1|0.004775802600159193|58.6|0.03553886159623447|0.002724797890020268|2.0291701165153424
394|394|MEX56|Colima|19.166667|-104.0|709.0|40.0|40.0|0.7|277.0|20.1|0.2|0.3|0.2|0.03849855630413859|55.0|0.009796995807505336|0.0007511448680634277|0.5593812021914144
395|395|MEX57|La Paz|-16.4955455|-68.1336229|1020.0|2.0|2.0|0.4|17.0|15.9|0.2|0.2|0.2|0.00012571500408573762|17.3|0.15001001568970396|0.011501408764216623|8.565154519406363
396|396|MEX58|Campeche|19.32920555|-89.9439148263377|1427.0|40.0|40.0|0.4|87.0|21.4|0.2|0.2|0.2|0.012266176019625881|77.9|0.03074880012345996|0.0023575393789748195|1.7556709339231973
397|397|MEX59|Puerto Vallarta|20.640717600000002|-105.22030600000001|501.0|51.0|51.0|0.4|398.0|16.1|0.2|0.2|0.1|0.07456140350877193|69.0|0.006449610329483783|0.000494497680226549|0.3682548049075336
398|398|MEX60|Salamanca|40.96515720000001|-5.6640182|42.0|58.0|58.0|0.4|363.0|22.8|0.2|0.2|0.2|0.0764163372859025|7.1|0.007156804444558759|0.0005487189170934952|0.40863362123511404
399|399|MEX61|San Juan del Rio|16.8969181|-96.14738987188723|1.0|49.0|49.0|0.4|344.0|23.5|0.2|0.2|0.2|0.06322580645161291|11.2|0.00730767252244142|0.0005602861142917771|0.4172477687183312
400|400|MEX62|Zamora|41.6857693|-5.942315018340977|27.0|34.0|25.0|0.8|582.0|20.7|0.2|0.2|0.2|0.07456140350877193|65.4|0.004299740219655855|0.0003296651201510327|0.24550320327168906
401|401|MEX63|Tulancingo de Bravo|20.083958499999998|-98.3635381|0.0|25.0|16.0|1.2|371.0|23.0|0.2|0.2|0.2|0.03692762186115214|13.0|0.006383605545410118|0.0004894370314523007|0.3644861153836261
402|402|MEX64|Carmen|7.3753936000000015|125.67448209818122|1369.0|28.0|28.0|0.4|28.0|22.0|0.2|0.2|0.1|0.0032482598607888632|51.1|0.08128017695928391|0.006231827490574346|4.640871956583244
403|403|MEX66|Othon P. Blanco|18.437538800000002|-88.82568150518945|1281.0|22.0|22.0|0.4|25.0|21.3|0.2|0.2|0.2|0.0021975826590750177|72.0|0.09439627048020781|0.0072374506969999745|5.389764403405437
404|404|NL001|The Hague|52.0799838|4.3113461|4.0|253.0|134.0|0.9|2511.0|12.4|6.3|6.4|5.6|0.6052631578947368|8.6|4.618235818235818|0.10727255510377785|0.26433813483813484
405|405|NL002|Amsterdam|52.3727598|4.8936041|3.0|804.0|465.0|1.8|829.0|12.8|16.4|16.7|14.8|0.2428269405013591|10.8|36.581288981288985|0.8497115549009773|2.093836278586279
406|406|NL003|Rotterdam|51.9228934|4.463178599999999|5.0|674.0|368.0|2.0|849.0|12.6|11.0|10.9|10.6|0.3129062209842154|3.8|23.798277398277396|0.5527872815634868|1.3621634986634985
407|407|NL004|Utrecht|52.08098560000001|5.12768396945229|5.0|223.0|83.0|1.9|889.0|12.7|5.6|5.2|4.5|0.2294238683127572|2.7|10.739055539055538|0.24944718555232553|0.6146810216810217
408|408|NL005|Eindhoven|51.4392648|5.478633|7.0|266.0|91.0|2.7|534.0|11.9|4.2|4.4|4.5|0.19317356572258534|15.5|15.213662013662013|0.3533835128657945|0.870798114048114
409|409|NL006|Tilburg|51.58561875|5.066061908648313|6.0|94.0|51.0|1.9|713.0|12.9|1.8|1.8|1.8|0.2175925925925926|18.1|4.7729135729135725|0.11086541580103357|0.2731915651915652
410|410|NL007|Groningen|53.2190652|6.568007700000001|5.0|130.0|35.0|3.6|268.0|12.4|2.5|2.9|2.8|0.07352941176470588|3.1|19.533590733590735|0.4537269794820078|1.1180617760617761
411|411|NL008|Enschede|52.2209855|6.8940537|6.0|114.0|60.0|2.0|472.0|12.5|2.5|2.3|2.5|0.13427561837455831|19.4|9.38010098010098|0.2178813379978646|0.5368973121473122
